Time (h),Batch ID,Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K)
88.0,69,11.207,6.3537,298.0
88.2,69,11.244,6.3366,298.0
88.4,69,11.28,6.3288,298.0
88.6,69,11.316,6.3232,297.99
88.8,69,11.351,6.3209,297.99
89.0,69,11.386,6.326,297.99
89.2,69,11.421,6.3309,297.99
89.4,69,11.457,6.3305,297.99
89.6,69,11.493,6.3183,297.99
89.8,69,11.528,6.3107,297.99
90.0,69,11.563,6.3144,297.99
90.2,69,11.598,6.316,298.0
90.4,69,11.633,6.3198,298.0
90.6,69,11.669,6.3209,298.0
90.8,69,11.704,6.3154,298.0
91.0,69,11.739,6.3086,298.0
91.2,69,11.773,6.3055,298.0
91.4,69,11.808,6.2983,297.99
91.6,69,11.842,6.2888,297.99
91.8,69,11.876,6.2772,297.99
92.0,69,11.909,6.2685,297.99
92.2,69,11.944,6.262,297.99
92.4,69,11.977,6.262,297.99
92.6,69,12.012,6.2581,297.99
92.8,69,12.046,6.2515,297.99
93.0,69,12.081,6.2432,297.99
93.2,69,12.115,6.2347,297.99
93.4,69,12.15,6.2217,297.99
93.6,69,12.185,6.2111,297.99
93.8,69,12.22,6.204,298.0
94.0,69,12.255,6.2074,297.99
94.2,69,12.289,6.2189,297.99
94.4,69,12.322,6.2326,297.99
94.6,69,12.356,6.2505,297.99
94.8,69,12.39,6.2698,297.98
95.0,69,12.425,6.2853,297.98
95.2,69,12.46,6.2973,297.98
95.4,69,12.495,6.3031,297.98
95.6,69,12.531,6.314,297.98
95.8,69,12.567,6.3321,297.98
96.0,69,12.602,6.3468,297.98
96.2,69,12.638,6.3587,297.99
96.4,69,12.674,6.3727,297.99
96.6,69,12.71,6.389,298.0
96.8,69,12.746,6.4045,297.99
97.0,69,12.78,6.4186,297.99
97.2,69,12.815,6.434,297.99
97.4,69,12.85,6.4488,297.99
97.6,69,12.884,6.461,297.98
97.8,69,12.919,6.4703,297.98
98.0,69,12.954,6.4775,297.97
98.2,69,12.988,6.4834,297.97
98.4,69,13.022,6.4919,297.96
98.6,69,13.055,6.496,297.95
98.8,69,13.089,6.5025,297.94
99.0,69,13.122,6.5009,297.96
99.2,69,13.155,6.4994,297.95
99.4,69,13.189,6.5043,297.94
99.6,69,13.223,6.5133,297.96
99.8,69,13.256,6.5282,297.95
100.0,69,13.289,6.5403,297.98
100.2,69,13.323,6.5758,297.96
100.4,69,13.36,6.5818,297.97
100.6,69,13.399,6.5653,297.99
100.8,69,13.44,6.54,298.01
101.0,69,13.481,6.511,298.02
101.2,69,13.523,6.4824,298.03
101.4,69,13.565,6.4586,298.04
101.6,69,13.605,6.4417,298.03
101.8,69,13.646,6.4328,298.03
102.0,69,13.685,6.4307,298.01
102.2,69,13.724,6.4116,298.0
102.4,69,13.761,6.4033,297.99
102.6,69,13.796,6.4055,297.97
102.8,69,13.831,6.4121,297.95
103.0,69,13.866,6.4139,297.98
103.2,69,13.901,6.4179,297.97
103.4,69,13.937,6.4263,297.96
103.6,69,13.971,6.4372,297.95
103.8,69,14.006,6.4412,297.95
104.0,69,14.04,6.4475,297.95
104.2,69,14.074,6.457,297.97
104.4,69,14.109,6.4686,297.96
104.6,69,14.143,6.473,297.96
104.8,69,14.178,6.4744,297.95
105.0,69,14.212,6.4717,297.95
105.2,69,14.246,6.4708,297.97
105.4,69,14.279,6.474,297.96
105.6,69,14.313,6.474,297.95
105.8,69,14.346,6.4704,297.94
106.0,69,14.378,6.4709,297.96
106.2,69,14.411,6.4771,297.94
106.4,69,14.443,6.4821,297.98
106.6,69,14.475,6.4844,297.96
106.8,69,14.507,6.4894,297.95
107.0,69,14.541,6.4962,297.97
107.2,69,14.576,6.5085,297.96
107.4,69,14.61,6.5188,297.95
107.6,69,14.644,6.5269,297.95
107.8,69,14.679,6.5349,297.97
108.0,69,14.714,6.535,297.96
108.2,69,14.749,6.5266,297.96
108.4,69,14.785,6.5158,297.96
108.6,69,14.82,6.5091,297.96
108.8,69,14.855,6.4985,297.96
109.0,69,14.89,6.4906,297.97
109.2,69,14.925,6.4836,297.97
109.4,69,14.96,6.4777,297.97
109.6,69,14.993,6.4759,297.96
109.8,69,15.027,6.4777,297.96
110.0,69,15.06,6.4853,297.95
110.2,69,15.093,6.4929,297.96
110.4,69,15.127,6.5023,297.95
110.6,69,15.16,6.5123,297.95
110.8,69,15.194,6.522,297.96
111.0,69,15.229,6.5285,297.95
111.2,69,15.264,6.5357,297.95
111.4,69,15.299,6.5386,297.95
111.6,69,15.335,6.5356,297.96
111.8,69,15.373,6.5261,297.97
112.0,69,15.41,6.5138,297.97
112.2,69,15.447,6.4961,297.99
112.4,69,15.485,6.4748,297.99
112.6,69,15.523,6.458,298.0
112.8,69,15.561,6.4505,298.01
113.0,69,15.599,6.4496,298.01
113.2,69,15.637,6.4513,298.0
113.4,69,15.674,6.4625,298.0
113.6,69,15.711,6.4714,297.99
113.8,69,15.748,6.4815,297.99
114.0,69,15.784,6.4943,297.98
114.2,69,15.821,6.5049,297.98
114.4,69,15.858,6.5129,297.98
114.6,69,15.895,6.5246,297.98
114.8,69,15.932,6.5338,297.98
115.0,69,15.969,6.5383,297.98
115.2,69,16.007,6.5404,297.99
115.4,69,16.045,6.5372,297.99
115.6,69,16.083,6.529,298.0
115.8,69,16.122,6.5152,298.01
116.0,69,16.161,6.5008,298.02
116.2,69,16.2,6.4899,298.02
116.4,69,16.239,6.4853,298.02
116.6,69,16.276,6.4818,298.02
116.8,69,16.314,6.4785,298.02
117.0,69,16.352,6.4769,298.02
117.2,69,16.388,6.4816,298.01
117.4,69,16.425,6.4889,298.0
117.6,69,16.462,6.496,298.0
117.8,69,16.499,6.5007,298.0
118.0,69,16.537,6.5072,298.0
118.2,69,16.575,6.5098,298.0
118.4,69,16.612,6.5147,297.99
118.6,69,16.648,6.5203,297.99
118.8,69,16.685,6.5255,297.99
119.0,69,16.723,6.523,297.99
119.2,69,16.76,6.5236,297.99
119.4,69,16.799,6.5228,297.99
119.6,69,16.837,6.521,298.0
119.8,69,16.875,6.5164,298.0
120.0,69,16.914,6.5076,298.01
120.2,69,16.953,6.5,298.01
120.4,69,16.992,6.4939,298.02
120.6,69,17.03,6.4876,298.02
120.8,69,17.069,6.4824,298.02
121.0,69,17.107,6.4833,298.02
121.2,69,17.144,6.4888,298.01
121.4,69,17.182,6.4955,298.01
121.6,69,17.22,6.5026,298.01
121.8,69,17.258,6.5065,298.01
122.0,69,17.295,6.5129,298.0
122.2,69,17.332,6.5191,297.99
122.4,69,17.369,6.5224,297.99
122.6,69,17.407,6.5256,297.99
122.8,69,17.444,6.5267,297.99
123.0,69,17.482,6.5243,298.0
123.2,69,17.52,6.521,298.0
123.4,69,17.56,6.5145,298.01
123.6,69,17.598,6.5094,298.01
123.8,69,17.637,6.5041,298.02
124.0,69,17.676,6.4987,298.02
124.2,69,17.715,6.4935,298.02
124.4,69,17.753,6.4914,298.02
124.6,69,17.791,6.4953,298.01
124.8,69,17.829,6.5018,298.01
125.0,69,17.868,6.5058,298.01
125.2,69,17.906,6.5068,298.0
125.4,69,17.944,6.5067,298.0
125.6,69,17.982,6.5049,298.0
125.8,69,18.02,6.5021,298.0
126.0,69,18.058,6.4997,297.99
126.2,69,18.094,6.4974,297.99
126.4,69,18.131,6.4981,297.99
126.6,69,18.167,6.4991,297.98
126.8,69,18.203,6.4998,297.98
127.0,69,18.239,6.5004,297.98
127.2,69,18.275,6.5012,297.98
127.4,69,18.312,6.5016,297.98
127.6,69,18.348,6.5009,297.98
127.8,69,18.385,6.4983,297.98
128.0,69,18.421,6.4954,297.98
128.2,69,18.458,6.4946,297.98
128.4,69,18.495,6.4925,297.99
128.6,69,18.532,6.4911,297.99
128.8,69,18.569,6.4913,297.99
129.0,69,18.605,6.4903,297.99
129.2,69,18.642,6.491,298.0
129.4,69,18.679,6.4934,298.0
129.6,69,18.716,6.4976,298.0
129.8,69,18.752,6.5032,298.0
130.0,69,18.789,6.5076,298.0
130.2,69,18.826,6.5369,298.0
130.4,69,18.865,6.5591,298.01
130.6,69,18.907,6.5539,298.03
130.8,69,18.951,6.5313,298.05
131.0,69,18.995,6.5029,298.08
131.2,69,19.039,6.476,298.09
131.4,69,19.084,6.4572,298.1
131.6,69,19.127,6.4506,298.11
131.8,69,19.17,6.457,298.11
132.0,69,19.213,6.4723,298.1
132.2,69,19.255,6.4718,298.09
132.4,69,19.296,6.4774,298.07
132.6,69,19.336,6.4853,298.05
132.8,69,19.377,6.4932,298.04
133.0,69,19.416,6.5038,298.02
133.2,69,19.456,6.5122,298.01
133.4,69,19.496,6.5201,297.99
133.6,69,19.537,6.5254,297.99
133.8,69,19.578,6.5261,297.98
134.0,69,19.62,6.5226,297.98
134.2,69,19.661,6.5163,297.98
134.4,69,19.702,6.5043,297.98
134.6,69,19.743,6.494,297.98
134.8,69,19.783,6.487,297.98
135.0,69,19.824,6.4812,297.98
135.2,69,19.864,6.4829,297.97
135.4,69,19.903,6.4879,297.96
135.6,69,19.941,6.4941,297.96
135.8,69,19.98,6.5014,297.95
136.0,69,20.019,6.508,297.95
136.2,69,20.057,6.5114,297.95
136.4,69,20.096,6.5111,297.95
136.6,69,20.135,6.5102,297.95
136.8,69,20.173,6.5083,297.95
137.0,69,20.211,6.5089,297.96
137.2,69,20.247,6.5097,297.95
137.4,69,20.285,6.5073,297.96
137.6,69,20.322,6.5034,297.96
137.8,69,20.36,6.4973,297.96
138.0,69,20.396,6.4921,297.96
138.2,69,20.432,6.486,297.97
138.4,69,20.468,6.4835,297.97
138.6,69,20.504,6.4845,297.97
138.8,69,20.538,6.4903,297.96
139.0,69,20.572,6.4971,297.96
139.2,69,20.606,6.5034,297.95
139.4,69,20.638,6.5085,297.96
139.6,69,20.671,6.5138,297.95
139.8,69,20.705,6.5161,297.94
140.0,69,20.738,6.5126,297.96
140.2,69,20.772,6.5074,297.95
140.4,69,20.806,6.5008,297.95
140.6,69,20.84,6.4939,297.97
140.8,69,20.874,6.4869,297.96
141.0,69,20.907,6.4867,297.95
141.2,69,20.939,6.4875,297.96
141.4,69,20.97,6.4906,297.95
141.6,69,21.0,6.4919,297.97
141.8,69,21.03,6.4957,297.95
142.0,69,21.06,6.4995,297.93
142.2,69,21.089,6.5001,297.94
142.4,69,21.119,6.5034,297.92
142.6,69,21.148,6.5098,297.95
142.8,69,21.178,6.5148,297.93
143.0,69,21.21,6.5184,297.99
143.2,69,21.241,6.5222,297.96
143.4,69,21.271,6.5224,297.94
143.6,69,21.3,6.5159,297.97
143.8,69,21.33,6.5061,297.94
144.0,69,21.36,6.4969,298.0
144.2,69,21.388,6.4879,297.97
144.4,69,21.417,6.479,297.94
144.6,69,21.444,6.475,297.96
144.8,69,21.471,6.4785,297.93
145.0,69,21.497,6.4841,297.97
145.2,69,21.522,6.4938,297.93
145.4,69,21.547,6.5046,298.0
145.6,69,21.572,6.5136,297.96
145.8,69,21.597,6.5232,297.91
146.0,69,21.622,6.529,297.94
146.2,69,21.646,6.5315,297.9
146.4,69,21.672,6.5312,297.95
146.6,69,21.699,6.5227,297.92
146.8,69,21.725,6.5089,298.01
147.0,69,21.752,6.4936,297.96
147.2,69,21.778,6.4843,297.92
147.4,69,21.803,6.482,297.96
147.6,69,21.828,6.4841,297.91
147.8,69,21.852,6.4919,297.98
148.0,69,21.875,6.5005,297.94
148.2,69,21.899,6.507,298.04
148.4,69,21.923,6.5124,297.98
148.6,69,21.947,6.5136,297.93
148.8,69,21.972,6.5105,297.97
149.0,69,21.997,6.5063,297.93
149.2,69,22.023,6.5023,298.01
149.4,69,22.047,6.5017,297.96
149.6,69,22.071,6.5007,297.91
149.8,69,22.094,6.4986,297.94
150.0,69,22.118,6.4961,297.89
150.2,69,22.147,6.5237,297.97
150.4,69,22.177,6.5439,297.95
150.6,69,22.209,6.5568,297.93
150.8,69,22.241,6.5496,297.99
151.0,69,22.275,6.5273,297.98
151.2,69,22.309,6.502,297.97
151.4,69,22.343,6.4778,297.97
151.6,69,22.378,6.4619,297.96
151.8,69,22.412,6.4574,297.95
152.0,69,22.445,6.4653,297.95
152.2,69,22.479,6.4592,297.97
152.4,69,22.511,6.4647,297.96
152.6,69,22.543,6.4794,297.94
152.8,69,22.572,6.4974,297.95
153.0,69,22.603,6.514,297.93
153.2,69,22.634,6.5272,297.98
153.4,69,22.666,6.5374,297.95
153.6,69,22.698,6.541,297.93
153.8,69,22.731,6.5367,297.96
154.0,69,22.763,6.521,297.95
154.2,69,22.795,6.5011,298.0
154.4,69,22.826,6.484,297.98
154.6,69,22.856,6.4752,297.95
154.8,69,22.885,6.4768,297.93
155.0,69,22.913,6.4879,297.94
155.2,69,22.939,6.5026,297.91
155.4,69,22.965,6.5158,297.94
155.6,69,22.992,6.5232,297.91
155.8,69,23.019,6.5228,297.96
156.0,69,23.046,6.5133,297.93
156.2,69,23.075,6.4995,298.02
156.4,69,23.102,6.486,297.98
156.6,69,23.13,6.476,297.94
156.8,69,23.158,6.4725,297.99
157.0,69,23.186,6.4789,297.95
157.2,69,23.215,6.4908,297.92
157.4,69,23.244,6.5041,297.94
157.6,69,23.274,6.5128,297.92
157.8,69,23.305,6.5206,297.97
158.0,69,23.337,6.524,297.94
158.2,69,23.371,6.5184,298.03
158.4,69,23.406,6.5076,298.0
158.6,69,23.44,6.4952,297.98
158.8,69,23.475,6.4844,297.95
159.0,69,23.509,6.4784,297.93
159.2,69,23.543,6.4787,297.96
159.4,69,23.576,6.4849,297.93
159.6,69,23.61,6.4955,297.99
159.8,69,23.643,6.5073,297.96
160.0,69,23.677,6.5177,297.94
160.2,69,23.683,6.5274,297.91
160.4,69,23.691,6.5289,297.89
160.6,69,23.7,6.525,297.87
160.8,69,23.71,6.5132,297.86
161.0,69,23.72,6.497,297.85
161.2,69,23.73,6.4837,297.84
161.4,69,23.738,6.4777,297.84
161.6,69,23.746,6.4783,297.84
161.8,69,23.753,6.4846,297.84
162.0,69,23.759,6.4943,297.84
162.2,69,23.765,6.5049,297.85
162.4,69,23.771,6.5144,297.83
162.6,69,23.778,6.5188,297.85
162.8,69,23.784,6.5174,297.83
163.0,69,23.791,6.5113,297.86
163.2,69,23.799,6.5018,297.82
163.4,69,23.806,6.4947,297.88
163.6,69,23.814,6.4908,297.81
163.8,69,23.823,6.4919,297.91
164.0,69,23.83,6.4964,297.84
164.2,69,23.839,6.5019,297.94
164.4,69,23.847,6.5052,297.87
164.6,69,23.856,6.5107,297.97
164.8,69,23.863,6.5142,297.89
165.0,69,23.871,6.5128,298.03
165.2,69,23.88,6.5077,297.94
165.4,69,23.887,6.4996,298.14
165.6,69,23.895,6.4924,298.04
165.8,69,23.904,6.4875,297.94
166.0,69,23.911,6.4886,298.02
166.2,69,23.919,6.4955,297.93
166.4,69,23.926,6.5025,298.07
166.6,69,23.934,6.5095,297.98
166.8,69,23.943,6.5121,297.89
167.0,69,23.952,6.5099,297.94
167.2,69,23.963,6.5042,297.87
167.4,69,23.974,6.4959,297.93
167.6,69,23.985,6.4903,297.86
167.8,69,23.996,6.4872,297.94
168.0,69,24.007,6.4879,297.86
168.2,69,24.018,6.4922,297.94
168.4,69,24.03,6.4974,297.87
168.6,69,24.042,6.503,297.94
168.8,69,24.053,6.5069,297.87
169.0,69,24.065,6.5096,297.95
169.2,69,24.077,6.5085,297.87
169.4,69,24.089,6.5054,297.94
169.6,69,24.101,6.5021,297.87
169.8,69,24.113,6.4985,297.94
170.0,69,24.125,6.4966,297.87
170.2,69,24.151,6.5268,297.96
170.4,69,24.178,6.5492,297.9
170.6,69,24.205,6.5562,298.03
170.8,69,24.234,6.5447,297.96
171.0,69,24.265,6.5169,297.89
171.2,69,24.294,6.492,297.95
171.4,69,24.323,6.4722,297.9
171.6,69,24.352,6.463,297.97
171.8,69,24.38,6.4665,297.91
172.0,69,24.407,6.4799,298.02
172.2,69,24.433,6.4721,297.94
172.4,69,24.458,6.4705,298.11
172.6,69,24.482,6.4732,298.01
172.8,69,24.506,6.4793,297.91
173.0,69,24.53,6.4881,297.98
173.2,69,24.554,6.495,297.9
173.4,69,24.577,6.5017,298.03
173.6,69,24.601,6.5075,297.95
173.8,69,24.624,6.5117,298.15
174.0,69,24.647,6.514,298.05
174.2,69,24.67,6.5154,297.95
174.4,69,24.694,6.5134,298.03
174.6,69,24.717,6.5119,297.95
174.8,69,24.74,6.5059,297.88
175.0,69,24.763,6.4996,297.92
175.2,69,24.787,6.4936,297.85
175.4,69,24.81,6.49,297.93
175.6,69,24.833,6.4866,297.86
175.8,69,24.855,6.487,297.95
176.0,69,24.877,6.4866,297.88
176.2,69,24.898,6.4871,297.96
176.4,69,24.918,6.4883,297.89
176.6,69,24.937,6.4907,298.03
176.8,69,24.955,6.4928,297.94
177.0,69,24.973,6.497,298.14
177.2,69,24.99,6.5006,298.03
177.4,69,25.007,6.5015,297.93
177.6,69,25.025,6.5044,298.0
177.8,69,25.042,6.507,297.92
178.0,69,25.06,6.5139,298.06
178.2,69,25.078,6.5146,297.97
178.4,69,25.096,6.509,297.88
178.6,69,25.114,6.5042,297.93
178.8,69,25.133,6.501,297.86
179.0,69,25.153,6.4944,297.94
179.2,69,25.172,6.4899,297.88
179.4,69,25.191,6.4886,297.96
179.6,69,25.209,6.4861,297.89
179.8,69,25.227,6.4858,298.02
180.0,69,25.246,6.488,297.93
180.2,69,25.265,6.4934,298.12
180.4,69,25.284,6.5026,298.02
180.6,69,25.304,6.5145,297.92
180.8,69,25.325,6.5188,298.0
181.0,69,25.346,6.5174,297.92
181.2,69,25.368,6.5169,298.06
181.4,69,25.39,6.5161,297.98
181.6,69,25.412,6.5136,297.89
181.8,69,25.435,6.5061,297.95
182.0,69,25.458,6.5005,297.88
182.2,69,25.481,6.4929,298.01
182.4,69,25.505,6.4905,297.93
182.6,69,25.527,6.4922,298.12
182.8,69,25.55,6.4937,298.03
183.0,69,25.572,6.4972,297.94
183.2,69,25.595,6.4978,298.02
183.4,69,25.617,6.4997,297.94
183.6,69,25.639,6.4997,298.08
183.8,69,25.661,6.4965,298.0
184.0,69,25.683,6.492,297.92
184.2,69,25.705,6.4878,297.97
184.4,69,25.727,6.4821,297.9
184.6,69,25.747,6.4785,298.0
184.8,69,25.768,6.4797,297.93
185.0,69,25.787,6.4811,298.08
185.2,69,25.805,6.4822,297.99
185.4,69,25.823,6.486,297.91
185.6,69,25.841,6.4937,297.96
185.8,69,25.858,6.4983,297.89
186.0,69,25.875,6.5012,298.01
186.2,69,25.891,6.5054,297.93
186.4,69,25.908,6.5008,298.1
186.6,69,25.924,6.4946,298.01
186.8,69,25.941,6.4877,297.91
187.0,69,25.956,6.4781,297.98
187.2,69,25.971,6.4732,297.91
187.4,69,25.986,6.4717,298.03
187.6,69,26.0,6.478,297.95
187.8,69,26.014,6.4815,297.87
188.0,69,26.027,6.4899,297.92
188.2,69,26.04,6.5032,297.85
188.4,69,26.052,6.5137,297.92
188.6,69,26.065,6.5266,297.86
188.8,69,26.078,6.5365,297.94
189.0,69,26.091,6.5417,297.87
189.2,69,26.106,6.5427,297.95
189.4,69,26.121,6.5368,297.88
189.6,69,26.137,6.5251,297.95
189.8,69,26.154,6.5155,297.89
190.0,69,26.172,6.5058,298.0
190.2,69,26.189,6.525,297.92
190.4,69,26.208,6.5368,298.08
190.6,69,26.228,6.5432,298.0
190.8,69,26.25,6.548,297.92
191.0,69,26.273,6.5462,297.99
191.2,69,26.299,6.5368,297.94
191.4,69,26.325,6.5216,298.08
191.6,69,26.352,6.5071,298.02
191.8,69,26.379,6.4904,297.96
192.0,69,26.406,6.4758,297.91
192.2,69,26.432,6.44,297.95
192.4,69,26.456,6.4159,297.9
192.6,69,26.478,6.4036,297.98
192.8,69,26.497,6.3994,297.91
193.0,69,26.514,6.4036,298.04
193.2,69,26.529,6.4191,297.96
193.4,69,26.543,6.436,297.88
193.6,69,26.558,6.4525,297.93
193.8,69,26.574,6.4744,297.86
194.0,69,26.589,6.4959,297.94
194.2,69,26.605,6.5169,297.87
194.4,69,26.621,6.5333,297.96
194.6,69,26.638,6.5465,297.89
194.8,69,26.655,6.5584,298.02
195.0,69,26.678,6.5404,297.96
195.2,69,26.703,6.5164,297.9
195.4,69,26.728,6.4933,297.96
195.6,69,26.753,6.4711,297.91
195.8,69,26.777,6.4545,298.04
196.0,69,26.799,6.4448,297.97
196.2,69,26.819,6.4386,297.9
196.4,69,26.837,6.4369,297.95
196.6,69,26.854,6.4424,297.88
196.8,69,26.869,6.4388,298.0
197.0,69,26.883,6.4371,297.91
197.2,69,26.895,6.4343,298.1
197.4,69,26.907,6.4274,298.0
197.6,69,26.918,6.4219,297.91
197.8,69,26.929,6.4184,297.99
198.0,69,26.94,6.4185,297.91
198.2,69,26.951,6.4227,298.06
198.4,69,26.962,6.4355,297.97
198.6,69,26.972,6.4446,297.88
198.8,69,26.983,6.4506,297.94
199.0,69,26.993,6.4671,297.87
199.2,69,27.002,6.4813,297.95
199.4,69,27.01,6.4945,297.88
199.6,69,27.019,6.5135,297.96
199.8,69,27.028,6.5321,297.89
200.0,69,27.039,6.5436,298.01
200.2,69,27.043,6.5508,297.93
200.4,69,27.054,6.5294,298.11
200.6,69,27.065,6.5093,298.02
200.8,69,27.076,6.4887,297.92
201.0,69,27.086,6.4718,297.99
201.2,69,27.095,6.4651,297.92
201.4,69,27.103,6.4689,298.05
201.6,69,27.11,6.4721,297.97
201.8,69,27.116,6.4761,297.89
202.0,69,27.122,6.4847,297.94
202.2,69,27.126,6.4944,297.87
202.4,69,27.129,6.5005,297.94
202.6,69,27.133,6.5053,297.87
202.8,69,27.136,6.5095,297.95
203.0,69,27.14,6.514,297.88
203.2,69,27.143,6.52,297.95
203.4,69,27.147,6.5225,297.89
203.6,69,27.151,6.5209,298.0
203.8,69,27.155,6.5194,297.93
204.0,69,27.16,6.5104,298.09
204.2,69,27.166,6.5008,298.01
204.4,69,27.17,6.4943,297.92
204.6,69,27.175,6.4861,297.98
204.8,69,27.179,6.4775,297.91
205.0,69,27.183,6.4725,298.03
205.2,69,27.186,6.473,297.96
205.4,69,27.187,6.4792,297.88
205.6,69,27.189,6.4889,297.92
205.8,69,27.19,6.4916,297.85
206.0,69,27.19,6.4983,297.92
206.2,69,27.191,6.5012,297.86
206.4,69,27.191,6.5041,297.93
206.6,69,27.192,6.5049,297.87
206.8,69,27.192,6.5083,297.95
207.0,69,27.192,6.5097,297.88
207.2,69,27.194,6.5116,297.95
207.4,69,27.195,6.5073,297.89
207.6,69,27.197,6.5102,297.99
207.8,69,27.198,6.5143,297.93
208.0,69,27.2,6.5169,298.07
208.2,69,27.202,6.5187,298.01
208.4,69,27.205,6.517,297.93
208.6,69,27.208,6.5148,297.98
208.8,69,27.212,6.509,297.92
209.0,69,27.215,6.5016,298.01
209.2,69,27.219,6.4966,297.95
209.4,69,27.223,6.4921,298.07
209.6,69,27.227,6.4881,298.01
209.8,69,27.231,6.486,297.93
210.0,69,27.234,6.4887,297.97
210.2,69,27.237,6.5221,297.91
210.4,69,27.239,6.5539,297.99
210.6,69,27.247,6.5613,297.93
210.8,69,27.256,6.5531,298.04
211.0,69,27.266,6.5359,297.98
211.2,69,27.276,6.5149,297.91
211.4,69,27.286,6.4938,297.95
211.6,69,27.296,6.4748,297.89
211.8,69,27.305,6.4615,297.98
212.0,69,27.313,6.4554,297.92
212.2,69,27.321,6.4338,298.06
212.4,69,27.326,6.4232,298.0
212.6,69,27.328,6.4256,297.93
212.8,69,27.33,6.4394,297.99
213.0,69,27.329,6.4569,297.93
213.2,69,27.327,6.4773,298.04
213.4,69,27.325,6.5006,297.98
213.6,69,27.322,6.522,297.91
213.8,69,27.32,6.5412,297.95
214.0,69,27.319,6.5514,297.89
214.2,69,27.324,6.5275,297.99
214.4,69,27.329,6.5033,297.93
214.6,69,27.335,6.4797,298.06
214.8,69,27.34,6.4599,298.0
215.0,69,27.343,6.4469,297.93
215.2,69,27.346,6.4425,297.98
215.4,69,27.345,6.445,297.92
215.6,69,27.344,6.4596,298.03
215.8,69,27.341,6.4766,297.97
216.0,69,27.339,6.4865,297.89
216.2,69,27.335,6.5004,297.93
216.4,69,27.331,6.5146,297.86
216.6,69,27.327,6.5266,297.93
216.8,69,27.326,6.5301,297.86
217.0,69,27.325,6.5286,297.94
217.2,69,27.326,6.5245,297.87
217.4,69,27.328,6.5139,297.95
217.6,69,27.33,6.5044,297.9
217.8,69,27.331,6.4881,298.01
218.0,69,27.333,6.4777,297.96
218.2,69,27.333,6.4732,297.89
218.4,69,27.333,6.4728,297.94
218.6,69,27.331,6.4704,297.87
218.8,69,27.329,6.4701,297.94
219.0,69,27.326,6.467,297.87
219.2,69,27.323,6.4639,297.95
219.4,69,27.319,6.4642,297.88
219.6,69,27.315,6.4557,297.95
219.8,69,27.311,6.444,297.9
220.0,69,27.308,6.4359,298.0
220.2,69,27.305,6.4326,297.95
220.4,69,27.301,6.4186,298.08
220.6,69,27.298,6.4088,298.03
220.8,69,27.295,6.4093,297.96
221.0,69,27.293,6.4075,297.89
221.2,69,27.291,6.4052,297.91
221.4,69,27.288,6.4068,297.85
221.6,69,27.285,6.407,297.91
221.8,69,27.283,6.4072,297.84
222.0,69,27.28,6.4112,297.92
222.2,69,27.277,6.4157,297.85
222.4,69,27.275,6.4179,297.94
222.6,69,27.274,6.4196,297.87
222.8,69,27.273,6.4176,297.95
223.0,69,27.272,6.4233,297.9
223.2,69,27.271,6.4349,298.0
223.4,69,27.269,6.4493,297.96
223.6,69,27.268,6.4559,297.9
223.8,69,27.266,6.4647,297.94
224.0,69,27.265,6.4812,297.87
224.2,69,27.263,6.5013,297.93
224.4,69,27.261,6.5238,297.86
224.6,69,27.26,6.5465,297.93
224.8,69,27.26,6.5642,297.86
225.0,69,27.265,6.5508,297.94
0.2,70,0.001,6.5031,297.52
0.4,70,0.00099954,6.4844,297.84
0.6,70,0.00099905,6.476,297.83
0.8,70,0.00099852,6.4808,298.23
1.0,70,0.00099796,6.4964,298.09
1.2,70,0.00099739,6.5149,297.97
1.4,70,0.00099685,6.5275,297.89
1.6,70,0.00099635,6.5229,298.1
1.8,70,0.00099587,6.5036,298.02
2.0,70,0.0009954,6.4836,297.95
2.2,70,0.0009949,6.4742,297.91
2.4,70,0.00099436,6.4797,298.08
2.6,70,0.0009938,6.4968,298.03
2.8,70,0.00099323,6.517,297.98
3.0,70,0.00099268,6.5264,297.96
3.2,70,0.00099215,6.5194,297.95
3.4,70,0.00099164,6.5009,297.95
3.6,70,0.00099113,6.4828,297.96
3.8,70,0.00099059,6.4749,297.97
4.0,70,0.00099001,6.48,297.98
4.2,70,0.00098941,6.491,297.99
4.4,70,0.00098879,6.5067,298.01
4.6,70,0.00098819,6.5172,298.02
4.8,70,0.0009876,6.5212,298.04
5.0,70,0.00098704,6.5149,298.05
5.2,70,0.00098652,6.5011,298.07
5.4,70,0.00098599,6.4877,298.09
5.6,70,0.00098545,6.4817,298.1
5.8,70,0.00098487,6.4862,298.11
6.0,70,0.00098428,6.498,298.11
6.2,70,0.00098369,6.5098,298.11
6.4,70,0.00098311,6.5149,298.11
6.6,70,0.00098254,6.5119,298.12
6.8,70,0.00098199,6.5012,298.12
7.0,70,0.00098144,6.4909,298.13
7.2,70,0.00098088,6.4852,298.13
7.4,70,0.00098029,6.4865,298.13
7.6,70,0.00097969,6.4946,298.13
7.8,70,0.00097907,6.5051,298.13
8.0,70,0.00097847,6.5095,298.13
8.2,70,0.00097787,6.5072,298.13
8.4,70,0.00097728,6.5023,298.15
8.6,70,0.0009767,6.4977,298.14
8.8,70,0.0009761,6.4911,298.14
9.0,70,0.0009755,6.4849,298.14
9.2,70,0.00097487,6.483,298.14
9.4,70,0.00097422,6.4839,298.15
